osm_id,rooms,name,opening_ho,addrcity,addrhousen,source,man_made,shop,addrstreet,amenity,addrfull,beds,tourism
6241666194,,Lexo Energy Mumias,,Mumias,,,,,Mumias-Bungoma Road,fuel,,,
6241761814,,Asaph Filling Station,,Shianda,,,,,Kakamega-Mumias Road,fuel,,,
6241761817,,Hashi Petrol Station,,Shianda,,,,,Kakamega-Mumias Road,fuel,,,
6241771343,,Ja,,Kakamega,,,,,Kakamega-Mumias Road,fuel,,,
6241778034,,National Oil Corporation-Nyahururu,,Nyahururu,,,,,Koinange Road,fuel,,,
6241778038,,Petrol Pump,,Nyahururu,,,,,Gilgil-Nyahururu Road,fuel,,,
6241778040,,Kirurumo Filling Station,,Nyahururu,,,,,Sharpe Road,fuel,,,
6241778056,,Njepa Petrol Station,,Nyahururu,,,,,Nyeri-Nyahururu Road,fuel,,,
6241778070,,Samax Filling Station,,Nyahururu,,,,,Nyeri-Nyahururu Road,fuel,,,
6241778073,,Gulf Petrol Station - Mairo Inya,,Nyahururu,,,,,Nyeri-Nyahururu Road,fuel,,,
6244082904,,Rubis,,Kakamega,,,,,Canon Awori Street,fuel,,,
6244082975,,Julika Petrol Station,,Kakamega,,,,,Kisumu-Kakamega Road,fuel,,,
6244083318,,Rubis,,Mweiga,,,,,Nyeri-Nyahururu Road,fuel,,,
6244273108,,Fralet Petro Station,,Kakamega,,,,,Kakamega-Webuye Highway,fuel,,,
6244342620,,Manasseh Filling Station,,Webuye,,,,,Eldoret-Malaba Road,fuel,,,
6244342643,,Total Webuye,,Webuye,,,,,Eldoret-Malaba Road,fuel,,,
6244342656,,Abib Gas,,Webuye,,,,,Webuye Road,fuel,,,
6244342678,,Suez Energy Station,,Webuye,,,,,Stage Street Road,fuel,,,
6244426265,,Rubis,,Webuye,,,,,Eldoret Road,fuel,,,
6244426266,,Rubis,,Webuye,,,,,Eldoret Road,fuel,,,
6244427405,,Safa Oil Petrol Station,,Turbo,,,,,Eldoret Road,fuel,,,
6244427438,,Mogas,,Leseru,,,,,Turbo - Jua Kali Road,fuel,,,
6244427439,,Kosgei Petroleum Solutions,,Leseru,,,,,Turbo - Jua Kali Road,fuel,,,
6244921195,,Shell,,Chaka,,,,,Nyeri-Nanyuki Road,fuel,,,
6244921223,,BETTY CHELAGAT STORES,,Naro Moru,,,,,Nyeri-Nanyuki Road,fuel,,,
6244921228,,National Oil Corporation-Naromoru,,Naro Moru,,,,,Nyeri-Nanyuki Road,fuel,,,
6244921233,,Fortune Filling Station,,Gitinga Village,,,,,Nyeri-Nanyuki Road,fuel,,,
6244921237,,Burguret Filling Station,,Gitinga Village,,,,,Nyeri-Nanyuki Road,fuel,,,
6246803075,,Shell,,Nanyuki,,,,,Nyeri-Nanyuki Road,fuel,,,
6246803080,,Rubis,,Nanyuki,,,,,Market Road,fuel,,,
6246999979,,Premacy Petrol Station,,Migori,,,,,A1,fuel,,,
6247000547,,Salah,,Migori,,,,,A1,fuel,,,
6247234506,,Total,,Nanyuki,,,,,Nyeri-Nanyuki Road,fuel,,,
6247234527,,Rubis,,Nanyuki,,,,,A2,fuel,,,
6247234537,,Mid Town Filling Station,,Timau,,,,,A2,fuel,,,
6247234539,,Rubis,,Timau,,,,,A2,fuel,,,
6247234557,,OLA Energy,,Isiolo,,,,,Isiolo-Marsabit Road,fuel,,,
6249063496,,Hashi Energy,,Nairobi,,,,,Kasarani Mwiki Road,fuel,,,
6249159806,,Shell,,Isiolo,,,,,Isiolo-Marsabit Road,fuel,,,
6249159836,,Rubis,,Isiolo,,,,,Isiolo-Marsabit Road,fuel,,,
6249159842,,Trojan Petrol station,,Isiolo,,,,,A2,fuel,,,
6249159850,,Fairway Petro Station,,Isiolo,,,,,A2,fuel,,,
6249159861,,Mubarak Service Station,,Mandera,,,,,Isiolo-Mandera Road,fuel,,,
6249159863,,Haji Bullow Petrol Station,,Mandera,,,,,Isiolo-Mandera Road,fuel,,,
6249159864,,Munawara Petroleum Product and Service Station,,Mandera,,,,,Isiolo-Mandera Road,fuel,,,
6249159869,,Dido Service Station,,Mandera,,,,,Isiolo-Mandera Road,fuel,,,
6249159872,,Khalil Gas Station,,Mandera,,,,,Isiolo-Mandera Road,fuel,,,
6249159874,,Elwak Services Petrol Station,,Mandera,,,,,Isiolo-Mandera Road,fuel,,,
6249168538,,HASS Petrol Station,,Nairobi,,,,,Kasarani Mwiki Road,fuel,,,
6249168569,,Servco Filling Station,,Nairobi,,,,,Kasarani Mwiki Road,fuel,,,
6249168596,,Amikev Petrol Station,,Nairobi,,,,,Kasarani Mwiki Road,fuel,,,
6249168597,,Formula Filling Stattion,,Nairobi,,,,,Kasarani Mwiki Road,fuel,,,
6249718148,,Korahey Filling Station,,Wajir,,,,,,fuel,,,
6249718160,,Ainu-Shamsi Petroleum,,Garissa,,,,,Garissa-Dadaab Road,fuel,,,
6249718161,,Heller,,Garissa,,,,,Garissa-Dadaab Road,fuel,,,
6249718163,,Link Petrol Station,,Garissa,,,,,Garissa-Dadaab Road,fuel,,,
6249718164,,Ainushamsi Energy Garissa Station,,Garissa,,,,,Garissa-Dadaab Road,fuel,,,
6249718165,,Premier Petrol Station,,Garissa,,,,,Garissa-Dadaab Road,fuel,,,
6249718178,,National Oil Corporation-Garissa,,Garissa,,,,,Garissa-Daadab Road,fuel,,,
6251534785,,Total,,Ruiru,,,,,Thika Road,fuel,,,
6251561013,,National Oil Corporation-Pel,,Rironi,,,,,Nairobi-Nakuru Road,fuel,,,
6251561041,,Albentco,,,,,,,,fuel,,,
6251561788,,New Regen Filling Station,,Kikuyu,,,,,A104,fuel,,,
6251561800,,Shell,,Kikuyu,,,,,Waiyaki Way,fuel,,,
6257738302,,Quickfill Service station,,Kiambu,,,,,Kiambu Road,fuel,,,
6257859221,,Total,,Ruaka,,,,,Limuru Road,fuel,,,
6259798892,,Total Embakasi Service Station,,Nairobi,,,,,Rd to Utawala Academy,fuel,,,
6259798932,,Shell service station Fedha,,Nairobi,,,,,Outer Ring Road,fuel,,,
6259798977,,Petrogas,,Nairobi,,,,,Savannah Road,fuel,,,
6259810690,,Shell Service Station - Kayole,,Nairobi,,,,,Kayole Spine Road,fuel,,,
6259860367,,Safeway Enterprices Service Station,,Nairobi,,,,,Outer Ring Road,fuel,,,
6259860371,,Shell,,Buruburu,,,,,Mumias South Road,fuel,,,
6259924659,,Rubis,,Nairobi,,,,,Mumias South Road,fuel,,,
6259924662,,MC2 Filling Station,,Nairobi,,,,,Kangundo Road,fuel,,,
6263511368,,Sagal Petrol Station,,Lodwar,,,,,Lodwar-Lokichogio Road,fuel,,,
6263511369,,Lodwar Energy Station,,Lodwar,,,,,Lodwar-Lokichogio Road,fuel,,,
6263511381,,Rubis,,Lodwar,,,,,Lodwar-Lokichogio Road,fuel,,,
6263511587,,Hashi Petrol Station,,Lodwar,,,,,,fuel,,,
6263511593,,Rubis,,Lodwar,,,,,D347,fuel,,,
6263511612,,National Oil,,Lodwar,,,,,Kapenguria-Lodwar Road,fuel,,,
6263511613,,Canaan Filling Station,,Lodwar,,,,,Kapenguria-Lodwar Road,fuel,,,
6263675468,,Lodwar Energy Station,,Lokichogio,,,,,Lodwar-Lokichogio Road,fuel,,,
6308053157,,Pizza Inn Delta,,Ruiru,,,,,Eastern Bypass,fuel,,,
6327543347,,Shell,,Eldoret,,,,,Malaba Road,fuel,,,
6330605556,,Hass petrol station,,Garissa,,,,,Garissa-Daadab Road,fuel,,,
6366672886,,Petrocity,,Mombasa,,,,,Mombasa road,fuel,,,
6400306850,,Astrol Petrol Station -Runda View,,Nairobi,,,,,Northern Bypass,fuel,,,
6501067907,,Hardy Fuel Station,,,,,,,,fuel,,,
6569094164,,Cytrex,,,,,,,,fuel,,,
6569095534,,OLA Energy,,Kiamaina,,,,,Solai Road,fuel,,,
6569142603,,Kinamba,,Subukia,,,,,Nyeri-Nyahururu Road,fuel,,,
6583245770,,Pioneer Petrol Station,,Mazeras,,,,,C111,fuel,,,
6593042948,,Total,,Nairobi,,,,,Limuru Road,fuel,,,
6610560423,,Total,,Marsabit,,,,,Marsabit-Moyale Road,fuel,,,
6633204913,,Shell,,Kisumu,,,,,Kisumu-Busia Road,fuel,,,
6634641886,,Bushra Gas station,,,,,,,C14 Talek,fuel,,,
6644488886,,Shell,,,,,,,,fuel,,,
6644488887,,Rubis,,Chavakali,,,,,Kisumu Road,fuel,,,
6644515685,,National Petrol Station,,,,,,,,fuel,,,
6716512885,,Shell,,Kilifi,,,,,Malindi Road,fuel,,,
6793044092,,Petro - Casuarina Road,,Malindi,,,,,Casuarina Road,fuel,,,
6793044096,,Shell,,Malindi,,,,,B8,fuel,,,
6793044108,,National Oil Corporation,,Malindi,,,,,B8,fuel,,,
6799470775,,Petrocity Bamburi,,Mombasa,,,,,Malindi Road,fuel,,,
6801994163,,Rubis,,Ndome,,,,,Mombasa Road,fuel,,,
6804597269,,Total,,Kiambu,,,,,Kiambu Road,fuel,,,
6807413164,,Alfa Moran Limited,,Marigat,,,,,Nakuru-Marigat Road,fuel,,,
6807413165,,Marigat Farmers Oil Libya,,,,,,,,fuel,,,
6808000181,,National Oil,,Athi River,,,,,Mombasa Road,fuel,,,
6808015990,,Oilcom Filling Station,,Mlolongo,,,,,Mombasa Road,fuel,,,
6812208451,,Lexo,,Nairobi,,,,,Outer Ring Road,fuel,,,
6817327511,,Rubis,,Buru buru,,,,,Rabai Road,fuel,,,
6819685076,,OLA Energy,,Nairobi,,,,,Lusaka Road,fuel,,,
6819692388,,Shell,,Nairobi,,,,,Kayole Spine Road,fuel,,,
6819930270,,Be,,Nairobi,,,,,Kangundo Road,fuel,,,
6833035527,,Lexo Energy,,Kikuyu,,,,,Southern Bypass,fuel,,,
6847661769,,Petrol Station Ngoingwa,,Thika,,,,,Thika-Mang'u Road,fuel,,,
6851086259,,Lexo Energy,,Thika,,,,,Garissa Road,fuel,,,
6851086260,,Mid Oil Petro,,Thika,,,,,Garissa Road,fuel,,,
6851246939,,Kobil,,Kilimambogo,,,,,Garissa Road,fuel,,,
6851246940,,Zen Petrol Station Wapa,,,,,,,Garissa Road,fuel,,,
6857168536,,Petro,,Matuu,,,,,Garissa Road,fuel,,,
6857168552,,Mona petro,,Kathiani,,,,,Garissa Road,fuel,,,
6857588672,,Machanga Petrol Station,,Mavuria,,,,,Embu - Siakago Road,fuel,,,
6857588684,,Ketnno Filling Station,,,,,,,Embu - Siakago Road,fuel,,,
6857659945,,Hisha Energy,,Kiritiri,,,,,Embu - Siakago Road,fuel,,,
6857659946,,Meka Filling Station,,Ngandure,,,,,Embu - Kiritiri Road,fuel,,,
6857659947,,Expected Energy,,Muraru,,,,,Embu - Kiritiri Road,fuel,,,
6860253187,,Shell,,Embu,,,,,Embu-Nairobi Highway,fuel,,,
6860253189,,Rubis,,Embu,,,,,Embu-Nairobi Highway,fuel,,,
6860253198,,Kobil (LR),,Embu,,,,,Embu-Nairobi Highway,fuel,,,
6863835262,,Petrol Station,,,,,,,,fuel,,,
6870019706,,Brabecan Petrol,,Mutunduri,,,,,Embu-Nairobi Highway,fuel,,,
6870019719,,Mogas,,Karingari,,,,,Embu-Nairobi Highway,fuel,,,
6870019720,,Mwenzangu Shopping,,Karingari,,,,,Embu-Nairobi Highway,fuel,,,
6870019723,,Pivot Filling Station,,Ena,,,,,Embu-Nairobi Highway,fuel,,,
6870019724,,Rubis,,Ena,,,,,C92,fuel,,,
6870019726,,Mfariji Filing Station,,Gikuuri,,,,,Embu-Nairobi Highway,fuel,,,
6870019745,,Emmanuel Filling Station,,Runyenje's,,,,,Embu-Nairobi Highway,fuel,,,
6870975329,,Total,,Runyenje's,,,,,Runyenje's - Siakago Road,fuel,,,
6878369474,,National Oil,,Chuka,,,,,Meru-Nairobi Highway,fuel,,,
6878396001,,Gulf Energy,,Chuka,,,,,Marima Iriga Road,fuel,,,
6878396020,,Mlajasho,,Igoji,,,,,Embu-Meru Highway,fuel,,,
6882011852,,Shell,,Meru,,,,,Meru-Nairobi Highway,fuel,,,
6882011861,,Gulf Energy,,Meru,,,,,Meru-Nairobi Highway,fuel,,,
6882011862,,Rubis,,Meru,,,,,Meru-Nairobi Highway,fuel,,,
6895782975,,Shell,,Makuyu,,,,,A2,fuel,,,
6905215032,,Tosha Petrol station,,Athi River,,,,,Namanga Road,fuel,,,
6905898168,,Total,,Mai Mahiu,,,,,Kamandura-Maai Mahiu-Narok Road,fuel,,,
6905898169,,Mogas,,Mai Mahiu,,,,,Old Naivasha Road,fuel,,,
6905898172,,Kobil,,Mai Mahiu,,,,,Old Naivasha Road,fuel,,,
6905900402,,Total,,Naivasha,,,,,,fuel,,,
6905900404,,Boma service station,,Gilgil,,,,,Nairobi-Nakuru Road,fuel,,,
6912769766,,OLA Energy,,Nakuru,,,,,Nairobi-Nakuru Road,fuel,,,
6912769771,,Rubis,,Nakuru,,,,,Nairobi-Nakuru Road,fuel,,,
6912769772,,Regnal Petro,,Nakuru,,,,,Nairobi-Nakuru Road,fuel,,,
6915619060,,Hass Petroleum,,Nakuru,,,,,Old Nairobi Road,fuel,,,
6915619063,,Lanet Filling Station,,Nakuru,,,,,Mbaruk Road,fuel,,,
6915929166,,Delta,,Nakuru,,,,,Flamingo Road,fuel,,,
6915929170,,Rubis,,Nakuru,,,,,Baringo Street,fuel,,,
6916068188,,Doxa Oil,,Nakuru,,,,,Nairobi Road,fuel,,,
6916068189,,Rubis,,Nakuru,,,,,Nairobi Road,fuel,,,
6916068191,,Salgaa Petrol Station,,Rongai,,,,,Nairobi Road,fuel,,,
6916068202,,Total,,Mau Summit,,,,,Nairobi Road,fuel,,,
6924416530,,Pullfin Petrol Station,,,,,,,Makutano-Kapenguria Road,fuel,,,
6924642278,,Matharu Fueling station,,Matharu,,,,,Eldoret-Nakuru Road,fuel,,,
6926999935,,Bakri Petrol Station,,Eldoret,,,,,Eldoret -Webuye - Malaba Road,fuel,,,
6934156166,,Total,,Kapenguria,,,,,Kapenguria-Lodwar Road,fuel,,,
6934197403,,Lelan Fuel,,Makutano,,,,,Kapenguria-Lodwar Road,fuel,,,
6934229000,,Petrol Station.,,,,,,,,fuel,,,
6938700260,,,,,,,,,,fuel,,,
6945529533,,Magharibi Petrol Station,,Busia,,,,,Kisumu-Busia Road,fuel,,,
6945529548,,Shreeji Service Station,,Busia,,,,,Kisumu - Busia Road,fuel,,,
6945529552,,Shell,,,,,,,,fuel,,,
6945529554,,Bethsaida Petrol,,Busia,,,,,Kisumu - Busia Road,fuel,,,
6945529558,,Rubis,,Busia,,,,,Kisumu - Busia Road,fuel,,,
6945529559,,ROADBLOCK FILLING STATION,,Busia,,,,,Kisumu - Busia Road,fuel,,,
6948177505,,National Oil,,Matayos,,,,,Kisumu-Busia Road,fuel,,,
6948177509,,Bumala Filling Station,,Bumala,,,,,Kisumu-Busia Road,fuel,,,
6954407505,,Bunyore Filing Station,,Luanda,,,,,Kisumu-Busia Road,fuel,,,
6954407506,,Gilmark Filing,,Luanda,,,,,Kisumu-Busia Road,fuel,,,
6957422188,,Rabet Filling Station,,Kisumu,,,,,Kisumu-Busia  Road,fuel,,,
6957422189,,RIK-OIL,,Kisumu,,,,,Kisumu-Busia  Road,fuel,,,
6957422193,,Desnol Petrol Station,,Kisian,,,,,Kisumu-Busia Road,fuel,,,
6957422194,,AS Fueling Station,,Kisian,,,,,Kisumu-Busia Road,fuel,,,
6957422196,,Shell,,Kisumu,,,,,Kisumu-Busia Road,fuel,,,
6966453728,,Hashi Energy,,,,,,,Kicomi Road,fuel,,,
6966453729,,Rubis,,Kisumu,,,,,Obote Road,fuel,,,
6966453735,,National Oil,,Kisumu,,,,,Obote Road,fuel,,,
6966453751,,Shreeji Kibuye,,Kisumu,,,,,Jomo Kenyatta Highway,fuel,,,
6968751950,,Wells Oil,,Kisumu,,,,,Nairobi Road,fuel,,,
6969176797,,Rasmi Filling Station,,Kisumu,,,,,Kisumu-Busia Road,fuel,,,
6969176798,,Shell,,Kisumu,,,,,,fuel,,,
6969176799,,Tosha Petrol Station,,Kisumu,,,,,A1,fuel,,,
6969176800,,Total Nairobi Road,,Kisumu,,,,,A1,fuel,,,
6969176801,,Rubis,,Kisumu,,,,,Kisumu-Busia Road,fuel,,,
6969176803,,Densol Petrol Station,,Kisumu,,,,,Nairobi Road,fuel,,,
6969176812,,Abala Center,,Kisumu,,,,,Nairobi Road,fuel,,,
6969176822,,Aftah Petrol Station,,Ahero,,,,,Nairobi Road,fuel,,,
6976663163,,Hilwa Filling Station,,Oyugis,,,,,Rongo-Kisii Road,fuel,,,
6976663165,,Ragama Filling Station,,,,,,,Rongo-Kisii Road,fuel,,,
6976663166,,Eon Energy Fuel Station,,Oyugis,,,,,Rongo-Kisii Road,fuel,,,
6976663167,,National Oil,,Oyugis,,,,,Rongo-Kisii Road,fuel,,,
6976732377,,Pebo service station,,Kisii,,,,,Kisii-Rongo Road,fuel,,,
6979788407,,Fahi Petrol Station,,Litein,,,,,C23,fuel,,,
6985769772,,Exxen,,Uplands,,,,,Nairobi-Nakuru Road,fuel,,,
6985769774,,Luqman,,Rironi,,,,,Eldoret-Malaba Road,fuel,,,
6989839975,,OLA Energy,,,,,,,,fuel,,,
6989884785,,Oasis Petrol Station,,Bomet,,,,,Kaplong-Narok-Maai Road,fuel,,,
7011472124,,Link Petrol Station,,Garissa,,,,,Garissa-Dadaab Road,fuel,,,
7011472129,,Normak petrol station,,Madogo,,,,,Garissa-Daadab Road,fuel,,,
7023166217,,Total,,,,,,,,fuel,,,
7023166218,,Breez Petroleum,,,,,,,,fuel,,,
7088593355,,Riva petrol station,,,,,,,,fuel,,,
7148756902,,OLA Energy,,Athi River,,,,,Mombasa Road,fuel,,,
7151560044,,"National Oil, Magutuni",,,,,,,,fuel,,,
7154094067,,Rubis,,Mombasa,,,,,Mombasa Road,fuel,,,
7156492107,,Rubis,,Mombasa,,,,,Mwembe Tayari Road,fuel,,,
7156492108,,Buxton Petrol Station,,Mombasa,,,,,Sheikh Abdullas F.Road,fuel,,,
7166621203,,Shell,,Malindi,,,,,B8,fuel,,,
7166621204,,Shell,,Voi,,,,,,fuel,,,
7166688164,,Luqman Petroleum,,,,,,,Mombasa Road,fuel,,,
7171595434,,,,,,,,,,fuel,,,
7171772086,,National Oil,,,,,,,Seising,fuel,,,
7172031316,,Makupa Service Station,,Mombasa,,,,,Mombasa Road,fuel,,,
7181437686,,Rubis,,Nakuru,,,,,Nairobi - Nakuru Road,fuel,,,
7187879248,,Shell,,Nakuru,,,,,Nairobi-Nakuru Road,fuel,,,
7187879249,,Olympic petrol,,Nakuru,,,,,Nairobi-Nakuru Road,fuel,,,
7187879250,,Total,,Nakuru,,,,,Old Nairobi Road,fuel,,,
7187879251,,National Oil,,Nakuru,,,,,Old Nairobi Road,fuel,,,
7203974044,,,,,,,,,,fuel,,,
7206039234,,Oceanic Petrol,,Leseru,,,,,Turbo - Jua Kali Road,fuel,,,
7206039236,,Kipkaren Petrol Station,,,,,,,Turbo-Jua kali Road,fuel,,,
7208516723,,Rubis,,Bungoma,,,,,Mumias-Bungoma Road,fuel,,,
7211829926,,TROJAN FILLING STATION,,Busia,,,,,Kisumu-Busia Road,fuel,,,
7216197386,,,,,,,,,,fuel,,,
7222729627,,Total,,Yala,,,,,Kisumu-Busia Highway,fuel,,,
7227297576,,Mamba,,Kisumu,,,,,Kisumu-Busia Road,fuel,,,
7227297578,,Taaz Energy,,Kisumu,,,,,Kisumu-Busia Road,fuel,,,
7227297579,,Costalina Energy,,Kisumu,,,,,Kisumu-Busia Road,fuel,,,
7229869111,,Regnol Oil,,Kisumu,,,,,Nairobi Road,fuel,,,
7229869124,,Total,,Kisumu,,,,,Jomo Kenyatta Highway,fuel,,,
7229869137,,Oilcom K,,Kisumu,,,,,Kakamega Road,fuel,,,
7230512294,,Lakefill,,Kisumu,,,,,Kisumu -Vihiga Road,fuel,,,
7230512296,,Desnol Petrol Station,,Kisumu,,,,,Kisumu -Vihiga Road,fuel,,,
7232815588,,Total,,,,,,,Vihiga-Maragoli Road,fuel,,,
7232815594,,Stendikisa Fiiling Station,,Stendi Kisa,,,,,Stendi Kisa - Yala Road,fuel,,,
7239126623,,Rasmi,,Kakamega,,,,,Kisumu-Kakamega Road,fuel,,,
7239126626,,Gulf Energy,,Kakamega,,,,,Kisumu-Kakamega Road,fuel,,,
7239126631,,Somken,,Kakamega,,,,,Kisumu-Kakamega Road,fuel,,,
7239126633,,Total,,Kakamega,,,,,Kisumu-Kakamega Road,fuel,,,
7239126638,,Shell,,Kakamega,,,,,Kakamega-Eldoret Road,fuel,,,
7242597686,,Bitamax,,Makutano,,,,,Kapenguria-Lodwar Road,fuel,,,
7242597687,,Economy Petrol,,,,,,,Kapenguria-Lodwar Road,fuel,,,
7242597693,,Lukichar Fuel Station,,Lokichar,,,,,Lokichar-Loperot Road,fuel,,,
7245124125,,Pacific Gas Station,,Lodwar,,,,,Kapenguria-Lodwar Road,fuel,,,
7245124127,,Fas Oil,,Lodwar,,,,,Kapenguria-Lodwar Road,fuel,,,
7258036329,,Hashi Petrol Station,,Kakuma,,,,,Lodwar-Lokichogio Road,fuel,,,
7258036330,,Taamland Enterprise,,Kakuma,,,,,Lodwar-Lokichogio Road,fuel,,,
7258036332,,Lucky Petrol Station,,Kakuma,,,,,Lodwar-Lokichogio Road,fuel,,,
7263872385,,Vallys Energy Supplies,,,,,,,,fuel,,,
7279812773,,Kagumo-Mununga Road,,,,,,,C47,fuel,,,
7279812774,,Total,,Kagumo,,,,,C74,fuel,,,
7279812782,,Total,,Kerugoya,,,,,C74,fuel,,,
7279836594,,Rubis,,Kerugoya,,,,,C74,fuel,,,
7279836606,,National Oil,,Kagio,,,,,C37,fuel,,,
7282595076,,Total,,,,,,,Embu-Nairobi Highway,fuel,,,
7282595077,,Total,,,,,,,Embu-Nairobi Highway,fuel,,,
7282595079,,Be Energy Petrol Station,,,,,,,Embu-Nairobi Highway,fuel,,,
7305927852,,Shell,,Nairobi,,,,,Ngong Road,fuel,,,
7305927881,,OLA Energy,,Nairobi,,,,,Karen Road,fuel,,,
7309074615,,OLA Energy,,Oloolua,,,,,Ngong Road,fuel,,,
7312279627,,Levron,,Kisaju,,,,,Namanga Road,fuel,,,
7507287888,,Shell- Syokimau,,Syokimau,,,,,Mombasa Road,fuel,,,
7643261185,,Shell,24/7,,,,,,Northern Bypass,fuel,,,
7772471786,,Retta Fuel Station,,,,,,,Majanji Road,fuel,,,
7807124131,,shell ruai,,,,,,,,fuel,,,
7828528702,,Siku Njema Tyre Repair Center,06:00-19:00,,,,,,,fuel,,,
7838189487,,Safari Petrol Station.,,,,,,,,fuel,,,
7843615686,,Dudi fuel point,,,,,,,Kisumu-Busia Highway,fuel,,,
7853571449,,Gulf Energy,,Nairobi,,,,,New Garden Estate Road,fuel,,,
7872591800,,OLA Energy,,Ruiru,,,,,Thika Road,fuel,,,
7872591802,,Shell,,Kabati,,,,,Meru-Nairobi Highway,fuel,,,
7883773073,,Rubis,,,,,,,Embu-Nairobi Highway,fuel,,,
7887411672,,Delta Petrol Station,,Nakuru,,,,,Solai Road,fuel,,,
7887411675,,BISMAK,,Nakuru,,,,,Solai Road,fuel,,,
7890332874,,Riva Petrol,,Nakuru,,,,,Nakuru-Sigor Road,fuel,,,
7890332875,,Gulf Energy,,Mau Summit,,,,,Nakuru - Eldoret Road,fuel,,,
7890332876,,National oil,,Mau Summit,,,,,Kericho-Kisumu Highway,fuel,,,
7893551874,,Total,,Kericho,,,,,John Kerich Road,fuel,,,
7893551877,,Shell,,Kericho,,,,,John Kerich Road,fuel,,,
7893595687,,National Oil,,Kapsoit,,,,,Kericho-Kisumu Highway,fuel,,,
7905369175,,Axon Energy,,Kisumu,,,,,Kisumu-Busia Road,fuel,,,
7917031032,,Quickfill Busia,,Busia,,,,,Kisumu-Busia Road,fuel,,,
7917031034,,Agip Petrol,,Busia,,,,,Kisumu-Busia Road,fuel,,,
7920478334,,Mwari filling station,,Busia,,,,,Busia - Malaba Road,fuel,,,
7928183169,,Total,,Kakamega,,,,,Kakamega-Webuye Highway,fuel,,,
7928183175,,Rubis,,Khayega,,,,,,fuel,,,
7928183178,,Sigalagala Petrol,,Kakamega,,,,,Kakamega Road,fuel,,,
7934573081,,OLA Energy,,Matunda,,,,,Eldoret-Kitale Road,fuel,,,
7934573082,,OLA Energy,,Kakamega,,,,,Eldoret-Kitale Road,fuel,,,
7934573084,,Shell,,,,,,,Eldoret-Kitale Road,fuel,,,
7934579788,,National Oil,,,,,,,Eldoret-Kitale Road,fuel,,,
7941843194,,Jeru Energy Petrol,,,,,,,Kapenguria-Lodwar Road,fuel,,,
7941843195,,Lukichar Fuel Station,,,,,,,Kapenguria-Lodwar road,fuel,,,
7959642969,,Total,,Kiminini,,,,,Kakamega-Kitale Road,fuel,,,
7976569604,,Total,,Burnt Forest,,,,,Eldoret-Nakuru Road,fuel,,,
7977345315,,National Oil,,,,,,,Kericho-Kisumu Highway,fuel,,,
7984760707,,Rubis,,Kisii,,,,,Cemetery Road,fuel,,,
7984760721,,National Oil,,,,,,,,fuel,,,
7988261701,,Shell,,Narok,,,,,Kaplong-Narok-Maai Road,fuel,,,
7988261702,,OLA Energy,,,,,,,Kaplong-Narok-Maai Road,fuel,,,
7992221222,,Gulf Energy,,Naivasha,,,,,Nairobi - Nakuru Road,fuel,,,
7992221226,,Nobil Station,,Nakuru,,,,,Old Nairobi Road,fuel,,,
8000314522,,Elwak Services Petrol Station,,El Wak,,,,,Isiolo-Mandera Road,fuel,,,
8007203585,,Burar Petrol station,24/7,,,,,,Jinja Road,fuel,,,
8022026056,,Petro Oil,,Meru,,,,,Meru-Nairobi Highway,fuel,,,
8039934769,,Shell,,Embu,,,,,Embu-Nairobi Highway,fuel,,,
8039934770,,Embu Ilade Oil,,Embu,,,,,Embu-Nairobi Highway,fuel,,,
8039934775,,National oil,,,,,,,Katutu- Kwa Vonza Road,fuel,,,
8047307634,,Shell,,Kitui,,,,,Kibwezi - Kitui Road,fuel,,,
8047307635,,OLA Energy,,,,,,,Kibwezi - Kitui Road,fuel,,,
8050570387,,OLA Energy,,Mraru,,,,,Mombasa Road,fuel,,,
8050570388,,Petro,,Voi,,,,,Mombasa Road,fuel,,,
8050570389,,Be Energy,,Voi,,,,,Mombasa Road,fuel,,,
8050570392,,Shell,,,,,,,,fuel,,,
8050570394,,Hass,,Mombasa,,,,,Mombasa Road,fuel,,,
8062738430,,Total,,Mombasa,,,,,Nyali Road,fuel,,,
8062738438,,Eppic Baobab,,Mombasa,,,,,Malindi Road,fuel,,,
8074575622,,Rubis,,Mtwapa,,,,,Malindi Road,fuel,,,
8074575627,,Mtawa Filling Station,,Mtwapa,,,,,Malindi Road,fuel,,,
8074575631,,Lexo Energy,,Mtwapa,,,,,Malindi Road,fuel,,,
8074575633,,Gapco,,Mtwapa,,,,,Malindi Road,fuel,,,
8078055349,,Danca,,Mtwapa,,,,,Malindi Road,fuel,,,
8081451947,,Total,,,,,,,Malindi Road,fuel,,,
8084727719,,Lexo Energy,,Kilifi,,,,,,fuel,,,
8084727721,,MoGas,,Kilifi,,,,,,fuel,,,
8084727726,,MoGas,,Kilifi,,,,,Malindi Road,fuel,,,
8111788122,,Eagol,,,,,,,Malindi Road,fuel,,,
8137014258,,GP+ global,,,,,,,,fuel,,,
8168743975,,Total Fedha,,,,,,,,fuel,,,
8182514303,,Shell,,,,,,,,fuel,,,
8193801350,,Gulf Energy,,Tigoni,,,,,Kiambu Road,fuel,,,
8193894408,,OLA Energy,,Nairobi,,,,,Muthaiga Road,fuel,,,
8193894409,,OLA Energy,,,,,,,Kirongothi Street,fuel,,,
8202067662,,Shell,,Nairobi,,,,,Kangundo Road,fuel,,,
